Year,GameType,Week,Date,Day,WinnerRank,Winner,Winnerwas,PtsW,HomeAway,LoserRank,Loser,Loserwas,PtsL,Notes
2016,Regular Season,9,October 22 2016,Saturday,,Colorado,Away,10,@,,Stanford,Home,5,Stanford Stadium - Stanford California
2016,Regular Season,9,October 22 2016,Saturday,,Colorado State,Away,42,@,,UNLV,Home,23,Sam Boyd Stadium - Las Vegas Nevada
2016,Regular Season,9,October 22 2016,Saturday,,Georgia Southern,Away,22,@,,New Mexico State,Home,19,Aggie Memorial Stadium - Las Cruces New Mexico
2016,Regular Season,9,October 22 2016,Saturday,,Georgia State,Home,31,,,Tennessee-Martin,Away,6,Georgia Dome - Atlanta Georgia
2016,Regular Season,9,October 22 2016,Saturday,,Hawaii,Away,34,@,,Air Force,Home,27,Falcon Stadium - Colorado Springs Colorado
2016,Regular Season,9,October 22 2016,Saturday,,Kansas State,Home,24,,,Texas,Away,21,Bill Snyder Family Football Stadium - Manhattan Kansas
2016,Regular Season,9,October 22 2016,Saturday,,Kentucky,Home,40,,,Mississippi State,Away,38,Commonwealth Stadium - Lexington Kentucky
2016,Regular Season,9,October 22 2016,Saturday,,Louisiana,Away,27,@,,Texas State,Home,3,Bobcat Stadium - San Marcos Texas
2016,Regular Season,9,October 22 2016,Saturday,25,LSU,Home,38,,23,Ole Miss,Away,21,
2016,Regular Season,9,October 22 2016,Saturday,,Louisiana Tech,Away,44,@,,FIU,Home,24,FIU Stadium - Miami (FL)orida
2016,Regular Season,9,October 22 2016,Saturday,7,Louisville,Home,54,,,North Carolina State,Away,13,Papa John's Cardinal Stadium - Louisville Kentucky
2016,Regular Season,9,October 22 2016,Saturday,,Maryland,Home,28,,,Michigan State,Away,17,Maryland Stadium - College Park Maryland
2016,Regular Season,9,October 22 2016,Saturday,,Miami (OH),Away,40,@,,Bowling Green State,Home,26,Doyt L. Perry Stadium - Bowling Green Ohio
2016,Regular Season,9,October 22 2016,Saturday,3,Michigan,Home,41,,,Illinois,Away,8,Michigan Stadium - Ann Arbor Michigan
2016,Regular Season,9,October 22 2016,Saturday,,Middle Tennessee State,Away,51,@,,Missouri,Home,45,Faurot Field - Columbia Missouri
2016,Regular Season,9,October 22 2016,Saturday,,Minnesota,Home,34,,,Rutgers,Away,32,TCF Bank Stadium - Minneapolis Minnesota
2016,Regular Season,9,October 22 2016,Saturday,24,Navy,Home,42,,,Memphis,Away,28,Navy Marine Corps Memorial Stadium - Annapolis Maryland
2016,Regular Season,9,October 22 2016,Saturday,8,Nebraska,Home,27,,,Purdue,Away,14,Memorial Stadium - Lincoln Nebraska
2016,Regular Season,9,October 22 2016,Saturday,,New Mexico,Home,59,,,Louisiana-Monroe,Away,17,University Stadium - Albuquerque New Mexico
2016,Regular Season,9,October 22 2016,Saturday,22,North Carolina,Away,35,@,,Virginia,Home,14,Scott Stadium - Charlottesville Virginia
2016,Regular Season,9,October 22 2016,Saturday,,North Texas,Away,35,@,,Army,Home,18,Michie Stadium - West Point New York
2016,Regular Season,9,October 22 2016,Saturday,,Northern Illinois,Home,44,,,Buffalo,Away,7,Huskie Stadium - DeKalb Illinois
2016,Regular Season,9,October 22 2016,Saturday,,Northwestern,Home,24,,,Indiana,Away,14,Ryan Field - Evanston Illinois
2016,Regular Season,9,October 22 2016,Saturday,,Ohio,Away,14,@,,Kent State,Home,10,Dix Stadium - Kent Ohio
2016,Regular Season,9,October 22 2016,Saturday,16,Oklahoma,Away,66,@,,Texas Tech,Home,59,Jones AT&T Stadium - Lubbock Texas
2016,Regular Season,9,October 22 2016,Saturday,,Oklahoma State,Away,44,@,,Kansas,Home,20,Memorial Stadium - Lawrence Kansas
2016,Regular Season,9,October 22 2016,Saturday,,Penn State,Home,24,,2,Ohio State,Away,21,Beaver Stadium - University Park Pennsylvania
2016,Regular Season,9,October 22 2016,Saturday,,Rice,Home,65,,,Prairie View A&M,Away,44,Rice Stadium - Houston Texas
2016,Regular Season,9,October 22 2016,Saturday,,South Carolina,Home,34,,,UMass,Away,28,Williams-Brice Stadium - Columbia South Carolina
2016,Regular Season,9,October 22 2016,Saturday,,Southern Methodist,Home,38,,11,Houston,Away,16,Gerald J. Ford Stadium - Dallas Texas
2016,Regular Season,9,October 22 2016,Saturday,,Syracuse,Away,28,@,,Boston College,Home,20,Alumni Stadium - Chestnut Hill UMass
2016,Regular Season,9,October 22 2016,Saturday,,UTEP,Away,52,@,,UTSA,Home,49,Alamodome - San Antonio Texas
2016,Regular Season,9,October 22 2016,Saturday,,Toledo,Home,31,,,Central Michigan,Away,17,Glass Bowl - Toledo Ohio
2016,Regular Season,9,October 22 2016,Saturday,,Tulsa,Home,50,,,Tulane,Away,27,Skelly Field at H.A. Chapman Stadium - Tulsa Oklahoma
2016,Regular Season,9,October 22 2016,Saturday,19,Utah,Away,52,@,,UCLA,Home,45,Rose Bowl - Pasadena California
2016,Regular Season,9,October 22 2016,Saturday,,Utah State,Home,38,,,Fresno State,Away,20,Merlin Olsen Field at Maverik Stadium - Logan Utah
2016,Regular Season,9,October 22 2016,Saturday,,Vanderbilt,Home,35,,,Tennessee State,Away,17,Vanderbilt Stadium - Nashville Tennessee
2016,Regular Season,9,October 22 2016,Saturday,5,Washington,Home,41,,,Oregon State,Away,17,Husky Stadium - Seattle Washington
2016,Regular Season,9,October 22 2016,Saturday,,Washington State,Away,37,@,,Arizona State,Home,32,Sun Devil Stadium - Tempe Arizona
2016,Regular Season,9,October 22 2016,Saturday,12,West Virginia,Home,34,,,Texas Christian,Away,10,Milan Puskar Stadium - Morgantown West Virginia
2016,Regular Season,9,October 22 2016,Saturday,,Western Kentucky,Home,59,,,Old Dominion,Away,24,Houchens Industries-L.T. Smith Stadium - Bowling Green Kentucky
2016,Regular Season,9,October 22 2016,Saturday,20,Western Michigan,Home,45,,,Eastern Michigan,Away,31,Waldo Stadium - Kalamazoo Michigan
2016,Regular Season,9,October 22 2016,Saturday,10,Wisconsin,Away,17,@,,Iowa,Home,9,Kinnick Stadium - Iowa City Iowa
2016,Regular Season,9,October 22 2016,Saturday,,Wyoming,Away,42,@,,Nevada,Home,34,MacKay Stadium - Reno Nevada
2016,Regular Season,10,October 27 2016,Thursday,,Appalachian State,Away,34,@,,Georgia Southern,Home,10,Allen E. Paulson Stadium - Statesboro Georgia
2016,Regular Season,10,October 27 2016,Thursday,,Buffalo,Home,41,,,Akron,Away,20,University of Buffalo Stadium - Buffalo New York
2016,Regular Season,10,October 27 2016,Thursday,,Ohio,Away,31,@,,Toledo,Home,26,Glass Bowl - Toledo Ohio
2016,Regular Season,10,October 27 2016,Thursday,,Southern California,Home,45,,,California,Away,24,Los Angeles Memorial Coliseum - Los Angeles California
2016,Regular Season,10,October 27 2016,Thursday,25,Virginia Tech,Away,39,@,,Pittsburgh,Home,36,Heinz Field - Pittsburgh Pennsylvania
2016,Regular Season,10,October 28 2016,Friday,,Air Force,Away,31,@,,Fresno State,Home,21,Bulldog Stadium - Fresno California
2016,Regular Season,10,October 28 2016,Friday,,San Diego State,Away,40,@,,Utah State,Home,13,Merlin Olsen Field at Maverik Stadium - Logan Utah
2016,Regular Season,10,October 28 2016,Friday,,South Florida,Home,52,,22,Navy,Away,45,Raymond James Stadium - Tampa Florida
2016,Regular Season,10,October 29 2016,Saturday,,Arkansas State,Home,51,,,Louisiana-Monroe,Away,10,Centennial Bank Stadium - Jonesboro Arkansas
2016,Regular Season,10,October 29 2016,Saturday,,Army,Away,21,@,,Wake Forest,Home,13,BB&T Field - Winston-Salem North Carolina
2016,Regular Season,10,October 29 2016,Saturday,15,Auburn,Away,40,@,,Ole Miss,Home,29,Vaught-Hemingway Stadium - Oxford Mississippi
2016,Regular Season,10,October 29 2016,Saturday,,Boston College,Away,21,@,,North Carolina State,Home,14,Carter Finley Stadium - Raleigh North Carolina
2016,Regular Season,10,October 29 2016,Saturday,3,Clemson,Away,37,@,12,Florida State,Home,34,
2016,Regular Season,10,October 29 2016,Saturday,,East Carolina,Home,41,,,UConn,Away,3,Dowdy-Ficklen Stadium - Greenville North Carolina
2016,Regular Season,10,October 29 2016,Saturday,14,Florida,Home,24,,,Georgia,Away,10,EverBank Field - Jacksonville Florida
2016,Regular Season,10,October 29 2016,Saturday,,Georgia Tech,Home,38,,,Duke,Away,35,Bobby Dodd Stadium - Atlanta Georgia
2016,Regular Season,10,October 29 2016,Saturday,,Houston,Home,31,,,UCF,Away,24,TDECU Stadium - Houston Texas
2016,Regular Season,10,October 29 2016,Saturday,,Indiana,Home,42,,,Maryland,Away,36,Memorial Stadium - Bloomington Indiana
2016,Regular Season,10,October 29 2016,Saturday,,Kansas State,Away,31,@,,Iowa State,Home,26,Jack Trice Stadium - Ames Iowa
2016,Regular Season,10,October 29 2016,Saturday,,Kent State,Away,27,@,,Central Michigan,Home,24,Kelly/Shorts Stadium - Mount Pleasant Michigan
2016,Regular Season,10,October 29 2016,Saturday,,Kentucky,Away,35,@,,Missouri,Home,21,Faurot Field - Columbia Missouri
2016,Regular Season,10,October 29 2016,Saturday,,Louisiana Tech,Home,61,,,Rice,Away,16,Joe Aillet Stadium - Ruston Louisiana
2016,Regular Season,10,October 29 2016,Saturday,5,Louisville,Away,32,@,,Virginia,Home,25,Scott Stadium - Charlottesville Virginia
2016,Regular Season,10,October 29 2016,Saturday,,UMass,Home,34,,,Wagner,Away,10,Warren McGuirk Alumni Stadium - Amherst UMass
2016,Regular Season,10,October 29 2016,Saturday,,Miami (OH),Away,28,@,,Eastern Michigan,Home,15,Rynearson Stadium - Ypsilanti Michigan
2016,Regular Season,10,October 29 2016,Saturday,2,Michigan,Away,32,@,,Michigan State,Home,23,Spartan Stadium - East Lansing Michigan
2016,Regular Season,10,October 29 2016,Saturday,,Middle Tennessee State,Away,42,@,,FIU,Home,35,FIU Stadium - Miami (FL)orida
2016,Regular Season,10,October 29 2016,Saturday,,Minnesota,Away,40,@,,Illinois,Home,17,Memorial Stadium - Champaign Illinois
2016,Regular Season,10,October 29 2016,Saturday,,Mississippi State,Home,56,,,Samford,Away,41,Davis Wade Stadium - Starkville Mississippi
2016,Regular Season,10,October 29 2016,Saturday,,New Mexico,Away,28,@,,Hawaii,Home,21,Hawaiian Tel Federal Credit Union Field at Aloha Stadium - Honolulu Hawaii
2016,Regular Season,10,October 29 2016,Saturday,,Notre Dame,Home,30,,,Miami (FL),Away,27,Notre Dame Stadium - South Bend Indiana
2016,Regular Season,10,October 29 2016,Saturday,6,Ohio State,Home,24,,,Northwestern,Away,20,Ohio Stadium - Columbus Ohio
2016,Regular Season,10,October 29 2016,Saturday,16,Oklahoma,Home,56,,,Kansas,Away,3,Gaylord Family - Oklahoma Memorial Stadium - Norman Oklahoma
2016,Regular Season,10,October 29 2016,Saturday,,Oklahoma State,Home,37,,10,West Virginia,Away,20,Boone Pickens Stadium - Stillwater Oklahoma
2016,Regular Season,10,October 29 2016,Saturday,,Old Dominion,Away,31,@,,UTEP,Home,21,Sun Bowl Stadium - El Paso Texas
2016,Regular Season,10,October 29 2016,Saturday,,Oregon,Home,54,,,Arizona State,Away,35,Autzen Stadium - Eugene Oregon
2016,Regular Season,10,October 29 2016,Saturday,24,Penn State,Away,62,@,,Purdue,Home,24,Ross-Ade Stadium - West Lafayette Indiana
2016,Regular Season,10,October 29 2016,Saturday,,San Jose State,Home,30,,,UNLV,Away,24,CEFCU Stadium - San Jose California
2016,Regular Season,10,October 29 2016,Saturday,,South Alabama,Home,13,,,Georgia State,Away,10,Ladd-Peebles Stadium - Mobile Alabama
2016,Regular Season,10,October 29 2016,Saturday,,South Carolina,Home,24,,18,Tennessee,Away,21,Williams-Brice Stadium - Columbia South Carolina
2016,Regular Season,10,October 29 2016,Saturday,,Southern Methodist,Away,35,@,,Tulane,Home,31,Yulman Stadium - New Orleans Louisiana
2016,Regular Season,10,October 29 2016,Saturday,,Southern Mississippi,Home,24,,,Marshall,Away,14,M.M. Roberts Stadium - Hattiesburg Mississippi
2016,Regular Season,10,October 29 2016,Saturday,,Stanford,Away,34,@,,Arizona,Home,10,Arizona Stadium - Tucson Arizona
2016,Regular Season,10,October 29 2016,Saturday,,Temple,Home,34,,,Cincinnati,Away,13,Lincoln Financial Field - Philadelphia Pennsylvania
2016,Regular Season,10,October 29 2016,Saturday,,Texas,Home,35,,8,Baylor,Away,34,Darrell K Royal-Texas Memorial Stadium - Austin Texas
2016,Regular Season,10,October 29 2016,Saturday,9,Texas A&M,Home,52,,,New Mexico State,Away,10,Kyle Field - College Station Texas
2016,Regular Season,10,October 29 2016,Saturday,,Texas Tech,Away,27,@,,Texas Christian,Home,24,Amon G. Carter Stadium - Fort Worth Texas
2016,Regular Season,10,October 29 2016,Saturday,,UTSA,Home,31,,,North Texas,Away,17,Alamodome - San Antonio Texas
2016,Regular Season,10,October 29 2016,Saturday,,Tulsa,Away,59,@,,Memphis,Home,30,Liberty Bowl Memorial Stadium - Memphis Tennessee
2016,Regular Season,10,October 29 2016,Saturday,4,Washington,Away,31,@,17,Utah,Home,24,
2016,Regular Season,10,October 29 2016,Saturday,,Washington State,Away,35,@,,Oregon State,Home,31,Reser Stadium - Corvallis Oregon
2016,Regular Season,10,October 29 2016,Saturday,,Western Kentucky,Away,52,@,,Florida Atlantic,Home,3,FAU Football Stadium - Boca Raton Florida
2016,Regular Season,10,October 29 2016,Saturday,11,Wisconsin,Home,23,,7,Nebraska,Away,17,
2016,Regular Season,10,October 29 2016,Saturday,,Wyoming,Home,30,,13,Boise State,Away,28,War Memorial Stadium - Laramie Wyoming
2016,Regular Season,11,November 1 2016,Tuesday,,Northern Illinois,Home,45,,,Bowling Green State,Away,20,Huskie Stadium - DeKalb Illinois
2016,Regular Season,11,November 1 2016,Tuesday,17,Western Michigan,Away,52,@,,Ball State,Home,20,Scheumann Stadium - Muncie Indiana
2016,Regular Season,11,November 2 2016,Wednesday,,Toledo,Away,48,@,,Akron,Home,17,InfoCision Stadium - Akron Ohio
2016,Regular Season,11,November 3 2016,Thursday,,Arkansas State,Away,31,@,,Georgia State,Home,16,Georgia Dome - Atlanta Georgia
2016,Regular Season,11,November 3 2016,Thursday,21,Colorado,Home,20,,,UCLA,Away,10,Folsom Field - Boulder Colorado
2016,Regular Season,11,November 3 2016,Thursday,,Ohio,Home,34,,,Buffalo,Away,10,Peden Stadium - Athens Ohio
2016,Regular Season,11,November 3 2016,Thursday,12,Oklahoma,Away,34,@,,Iowa State,Home,24,Jack Trice Stadium - Ames Iowa
2016,Regular Season,11,November 4 2016,Friday,24,Boise State,Home,45,,,San Jose State,Away,31,Albertsons Stadium - Boise Idaho
2016,Regular Season,11,November 4 2016,Friday,,Miami (OH),Home,37,,,Central Michigan,Away,17,Fred Yager Stadium - Oxford Ohio
2016,Regular Season,11,November 4 2016,Friday,,Temple,Away,21,@,,UConn,Home,0,Rentschler Field - East Hartford UConn
2016,Regular Season,11,November 5 2016,Saturday,,Air Force,Away,31,@,,Army,Home,12,Michie Stadium - West Point New York
2016,Regular Season,11,November 5 2016,Saturday,1,Alabama,Away,10,@,15,LSU,Home,0,
2016,Regular Season,11,November 5 2016,Saturday,,Appalachian State,Home,35,,,Texas State,Away,10,Kidd Brewer Stadium - Boone North Carolina
2016,Regular Season,11,November 5 2016,Saturday,,Arkansas,Home,31,,10,Florida,Away,10,Donald W. Reynolds Razorback Stadium - Fayetteville Arkansas
2016,Regular Season,11,November 5 2016,Saturday,11,Auburn,Home,23,,,Vanderbilt,Away,16,Jordan Hare Stadium - Auburn Alabama
2016,Regular Season,11,November 5 2016,Saturday,,Brigham Young,Away,20,@,,Cincinnati,Home,3,Nippert Stadium - Cincinnati Ohio
2016,Regular Season,11,November 5 2016,Saturday,,UCF,Home,37,,,Tulane,Away,6,Bright House Networks Stadium - Orlando Florida
2016,Regular Season,11,November 5 2016,Saturday,,Charlotte,Away,38,@,,Southern Mississippi,Home,27,M.M. Roberts Stadium - Hattiesburg Mississippi
2016,Regular Season,11,November 5 2016,Saturday,3,Clemson,Home,54,,,Syracuse,Away,0,Clemson Memorial Stadium - Clemson South Carolina
2016,Regular Season,11,November 5 2016,Saturday,,Colorado State,Home,37,,,Fresno State,Away,0,Sonny Lubick Field at Hughes Stadium - Fort Collins Colorado
2016,Regular Season,11,November 5 2016,Saturday,,Florida Atlantic,Away,42,@,,Rice,Home,25,Rice Stadium - Houston Texas
2016,Regular Season,11,November 5 2016,Saturday,19,Florida State,Away,24,@,,North Carolina State,Home,20,Carter Finley Stadium - Raleigh North Carolina
2016,Regular Season,11,November 5 2016,Saturday,,Georgia,Away,27,@,,Kentucky,Home,24,Commonwealth Stadium - Lexington Kentucky
2016,Regular Season,11,November 5 2016,Saturday,,Idaho,Away,23,@,,Louisiana,Home,13,Cajun Field - Lafayette Louisiana
2016,Regular Season,11,November 5 2016,Saturday,,Illinois,Home,31,,,Michigan State,Away,27,Memorial Stadium - Champaign Illinois
2016,Regular Season,11,November 5 2016,Saturday,,Indiana,Away,33,@,,Rutgers,Home,27,High Points Solutions Stadium - Piscataway New Jersey
2016,Regular Season,11,November 5 2016,Saturday,,Louisiana Tech,Away,45,@,,North Texas,Home,24,Apogee Stadium - Denton Texas
2016,Regular Season,11,November 5 2016,Saturday,,Louisiana-Monroe,Home,42,,,South Alabama,Away,35,Malone Stadium - Monroe Louisiana
2016,Regular Season,11,November 5 2016,Saturday,5,Louisville,Away,52,@,,Boston College,Home,7,Alumni Stadium - Chestnut Hill UMass
2016,Regular Season,11,November 5 2016,Saturday,,Memphis,Away,51,@,,Southern Methodist,Home,7,Gerald J. Ford Stadium - Dallas Texas
2016,Regular Season,11,November 5 2016,Saturday,,Miami (FL),Home,51,,,Pittsburgh,Away,28,Hard Rock Stadium - Miami Gardens Florida
2016,Regular Season,11,November 5 2016,Saturday,2,Michigan,Home,59,,,Maryland,Away,3,Michigan Stadium - Ann Arbor Michigan
2016,Regular Season,11,November 5 2016,Saturday,,Minnesota,Home,44,,,Purdue,Away,31,TCF Bank Stadium - Minneapolis Minnesota
2016,Regular Season,11,November 5 2016,Saturday,,Ole Miss,Home,37,,,Georgia Southern,Away,27,Vaught-Hemingway Stadium - Oxford Mississippi
2016,Regular Season,11,November 5 2016,Saturday,,Mississippi State,Home,35,,7,Texas A&M,Away,28,Davis Wade Stadium - Starkville Mississippi
2016,Regular Season,11,November 5 2016,Saturday,,Navy,Home,28,,,Notre Dame,Away,27,EverBank Field - Jacksonville Florida
2016,Regular Season,11,November 5 2016,Saturday,,New Mexico,Home,35,,,Nevada,Away,26,University Stadium - Albuquerque New Mexico
2016,Regular Season,11,November 5 2016,Saturday,18,North Carolina,Home,48,,,Georgia Tech,Away,20,Kenan Memorial Stadium - Chapel Hill North Carolina
2016,Regular Season,11,November 5 2016,Saturday,6,Ohio State,Home,62,,9,Nebraska,Away,3,
2016,Regular Season,11,November 5 2016,Saturday,22,Oklahoma State,Away,43,@,,Kansas State,Home,37,Bill Snyder Family Football Stadium - Manhattan Kansas
2016,Regular Season,11,November 5 2016,Saturday,,Old Dominion,Home,38,,,Marshall,Away,14,S.B. Ballard Stadium - Norfolk Virginia
2016,Regular Season,11,November 5 2016,Saturday,20,Penn State,Home,41,,,Iowa,Away,14,Beaver Stadium - University Park Pennsylvania
2016,Regular Season,11,November 5 2016,Saturday,,San Diego State,Home,55,,,Hawaii,Away,0,Qualcomm Stadium - San Diego California
2016,Regular Season,11,November 5 2016,Saturday,,South Carolina,Home,31,,,Missouri,Away,21,Williams-Brice Stadium - Columbia South Carolina
2016,Regular Season,11,November 5 2016,Saturday,,Southern California,Home,45,,,Oregon,Away,20,Los Angeles Memorial Coliseum - Los Angeles California
2016,Regular Season,11,November 5 2016,Saturday,,Stanford,Home,26,,,Oregon State,Away,15,Stanford Stadium - Stanford California
2016,Regular Season,11,November 5 2016,Saturday,,Tennessee,Home,55,,,Tennessee Tech,Away,0,Neyland Stadium - Knoxville Tennessee
2016,Regular Season,11,November 5 2016,Saturday,,Texas,Away,45,@,,Texas Tech,Home,37,Jones AT&T Stadium - Lubbock Texas
2016,Regular Season,11,November 5 2016,Saturday,,Texas Christian,Away,62,@,13,Baylor,Home,22,McLane Stadium - Waco Texas
2016,Regular Season,11,November 5 2016,Saturday,,UTEP,Home,42,,,Houston Baptist,Away,10,Sun Bowl Stadium - El Paso Texas
